G#,G,F#,F,E,D#,D,C#,C,B,A#,A,Cluster
0.056025569000000004,0.024440684,0.17775897699999998,0.042207182,0.049727392,0.017108479,0.256815191,0.004700132,0.015604436999999999,0.059221657999999996,0.29216018,0.004230118,1.0
0.0064268680000000005,0.00124391,0.320203172,0.002384161,0.10314087300000001,0.005701254,0.36788639,0.000725614,0.006115891,0.000518296,0.18129988600000002,0.004353685,2.0
0.045265589,0.008960739,0.283787529,0.07353348700000001,0.08572748300000001,0.016905312,0.284064665,0.006374134,0.028545035,0.049976905,0.09903002300000001,0.017829098999999998,2.0
0.030738473,0.012370361000000002,0.231288267,0.04335874,0.160314882,0.055979008,0.356241409,0.002998875,0.016743721,0.019992503000000002,0.056978633,0.012995126999999999,0.0
0.028723115,0.010073509,0.201470188,0.038115981,0.050231418,0.070242309,0.334876123,0.0014974139999999999,0.016879935,0.06588619700000001,0.154505854,0.027497958,0.0
0.032881822000000005,0.020808795,0.207400864,0.055359245999999994,0.15233608199999998,0.03994896,0.282489203,0.0062819,0.032881822000000005,0.018354927,0.123282293,0.027974087,1.0
0.029307097,0.004814737,0.20839439,0.022503662999999997,0.032761147000000004,0.032342473999999996,0.38601632799999996,0.004396064,0.002512037,0.032342473999999996,0.237806154,0.006803433,0.0
0.008182494,0.0034713609999999996,0.173939995,0.034961567,0.051698487,0.016364989,0.554797917,0.002107612,0.02467146,0.012025787,0.11145549199999999,0.0063228369999999996,0.0
0.021096606,0.006788511999999999,0.5355613579999999,0.026109661,0.065900783,0.041357702,0.136710183,0.031958225,0.027258486000000002,0.052219321,0.047101828,0.007937337,3.0
0.041781632,0.001576665,0.360005256,0.016949153,0.139534884,0.027723032,0.299566417,0.00210222,0.007226383,0.016686375,0.082643542,0.004204441,2.0
0.054031433,0.000650981,0.208499954,0.036268947999999995,0.059332279,0.031898075,0.279828885,0.001115968,0.036733935,0.0032549059999999997,0.284571747,0.0038128890000000003,1.0
0.023103058,0.010645527,0.409060023,0.012570781000000001,0.043035107999999996,0.024575311000000002,0.33057757600000004,0.0014722539999999999,0.008720272,0.00815402,0.125141563,0.0029445070000000003,2.0
0.03681565,0.00733596,0.31028392899999996,0.05352533599999999,0.07539736400000001,0.007471811,0.332971064,0.00122266,0.003396278,0.065751936,0.10433365,0.0014943620000000002,2.0
0.052126072,0.035527788,0.43631107799999996,0.047743379,0.061450951,0.028720627000000002,0.16756807199999998,0.006340918,0.0071801569999999995,0.052872063,0.10014919800000001,0.004009698,3.0
0.055103647,0.028732616000000002,0.19220677,0.043426922,0.050249278,0.025715035,0.249803201,0.003411178,0.041065337,0.041983730999999996,0.26213592199999997,0.0061663609999999995,1.0
0.051748252,0.006357279,0.182962492,0.017800381,0.082898919,0.013477432,0.293579148,0.0007628730000000001,0.002542912,0.117355372,0.22466624300000002,0.005848697,1.0
0.035135441,0.004760286,0.269976199,0.047376176,0.114586875,0.048169557,0.30533832,0.014847558,0.026181571,0.017227700000000002,0.11243341300000001,0.003966905,2.0
0.030934187999999998,0.007764358000000001,0.6486319939999999,0.025757949,0.043135322000000004,0.064333251,0.07702736,0.002341632,0.010722209,0.045846685,0.028715800000000003,0.014789253,3.0
0.024474022999999998,0.005295549,0.320738514,0.008587377,0.041076285,0.069128381,0.336482038,0.000572492,0.0042936879999999995,0.011879203999999999,0.171318162,0.006154287,2.0
0.035457182999999996,0.027291286,0.153647792,0.051896422000000005,0.07360051599999999,0.043085849,0.338992156,0.015794563,0.023530676,0.019877512,0.20318040199999998,0.013645643,0.0
0.013331731999999999,0.003963488,0.30062455,0.04407878900000001,0.063535912,0.010689407,0.198414605,0.006605813,0.002642325,0.1307951,0.215109296,0.010208984,1.0
0.059779848,0.016934801,0.08399661300000001,0.053852667,0.064013548,0.041998307,0.290939881,0.001524132,0.059610500000000004,0.074513124,0.250973751,0.001862828,0.0
0.010545455,0.010090909,0.464090909,0.023,0.023909091,0.024636363999999997,0.344636364,0.0007272730000000001,0.009363636,0.053363636,0.029363636000000002,0.006272727,2.0
0.045459572999999996,0.008848579,0.51697821,0.010950116000000001,0.015153191000000002,0.039044353999999996,0.23592523,0.002765181,0.003428824,0.067802234,0.049109612000000004,0.004534897,3.0
0.11401098900000001,0.022435897000000003,0.25,0.033653846,0.087568681,0.03834707,0.27380952399999997,0.0019459710000000001,0.014880952,0.022321429,0.127747253,0.013278388,1.0
0.040602422,0.0052915440000000005,0.251450086,0.056578813,0.039991859,0.051897833,0.394016485,0.00895492,0.024117227999999998,0.020759133,0.09300905699999999,0.01333062,0.0
0.027903887000000002,0.0069759719999999996,0.519765253,0.016941645,0.019599158000000002,0.020374266000000002,0.225224228,0.004761377,0.020484996000000002,0.04949618,0.06067988,0.027793157000000002,3.0
0.046446558,0.017571349,0.22148852800000002,0.04991606,0.06927812,0.029770565,0.22048125300000002,0.02115277,0.046670397,0.035702294,0.216564074,0.02495803,1.0
0.045074444000000005,0.004691006,0.151335917,0.09320824,0.080766877,0.07862533099999999,0.20722006899999998,0.004894962,0.009993881,0.109728738,0.21119722600000002,0.003263308,1.0
0.046981561,0.071566894,0.231287362,0.009177402,0.08899553800000001,0.013892396999999999,0.323903343,0.010524543,0.009766776,0.021385872,0.15096404800000002,0.021554265,0.0
0.099501713,0.016661476,0.212706322,0.04297726599999999,0.16786048,0.064310184,0.24244783600000003,0.009342884000000001,0.025848645,0.026160075,0.056680162,0.035502959,1.0
0.016909814,0.015362511,0.15495137,0.026083112000000002,0.177276746,0.018236073999999998,0.291556145,0.022325376,0.020114943,0.004420866,0.238837312,0.013925729,1.0
0.032467532,0.037790079,0.54247392,0.020757931,0.045028742000000004,0.011283798000000001,0.162763466,0.004258037,0.022674047000000003,0.028209495,0.089525229,0.002767724,3.0
0.045265589,0.008960739,0.283787529,0.07353348700000001,0.08572748300000001,0.016905312,0.284064665,0.006374134,0.028545035,0.049976905,0.09903002300000001,0.017829098999999998,2.0
0.046229938,0.014232361,0.299182396,0.015241748000000001,0.067326133,0.003633794,0.15736348,0.047138387000000004,0.036438882,0.080448168,0.228020592,0.00474412,1.0
0.038415998,0.008551506,0.300486778,0.049598737000000004,0.13564004699999999,0.008419945,0.251414288,0.030127615,0.017760821,0.070911722,0.07170109200000001,0.016971451000000002,2.0
0.036960751,0.002860739,0.24407827,0.096349697,0.11351413199999999,0.049776862000000005,0.21501315899999998,0.000228859,0.011328527,0.043025518,0.17290307800000002,0.013960407,1.0
0.037883007999999996,0.018830084,0.208133705,0.10551532,0.06908078,0.057270195,0.361114206,0.010027855,0.033203342999999996,0.034317548999999996,0.042785515,0.02183844,0.0
0.061561887999999995,0.021100717999999997,0.211115945,0.040678703999999996,0.078420709,0.033065042,0.21905590600000002,0.009680226,0.032847509,0.033173809,0.241788123,0.01751142,1.0
0.14683204800000002,0.005922449000000001,0.162699743,0.021343167000000003,0.290311767,0.038775282,0.131746564,0.008045591999999999,0.047938317,0.060677170999999995,0.072633814,0.013074086,1.0
0.02437276,0.038136201,0.45777777799999997,0.012329749,0.014767025,0.021792115,0.29333333300000003,0.000143369,0.021505376,0.016487455,0.085304659,0.014050179,2.0
0.043498012,0.011243612,0.254741624,0.009426462,0.041794435,0.019534355,0.378648495,0.002385009,0.002725724,0.031345826,0.191595684,0.013060761,0.0
0.077651288,0.013660875,0.229239065,0.043618933,0.056560815,0.020970641,0.378669862,0.0028759740000000003,0.031396046000000004,0.014140203999999998,0.09275015,0.038466147,0.0
0.099689012,0.003109883,0.229872149,0.014771942,0.087422253,0.008638563,0.294920525,0.0012093989999999999,0.000950242,0.09364201800000001,0.163527989,0.002246026,1.0
0.01463663,0.007891053,0.412752959,0.009800178,0.022909507000000003,0.009291078000000001,0.305714649,0.0005091000000000001,0.002036401,0.015273005,0.19727631399999998,0.0019091260000000001,2.0
0.137557392,0.01359045,0.215794307,0.08925619800000001,0.07988980700000001,0.138108356,0.061707989000000005,0.00697888,0.050137741,0.09384756699999999,0.09476584,0.018365473,1.0
0.058556120999999996,0.013313129,0.149475051,0.034311073,0.04903128,0.005844788,0.37428293100000004,0.002597684,0.025110942999999997,0.065591514,0.18075549300000002,0.041129992000000004,0.0
0.082872928,0.005985267,0.410036832,0.033333333,0.070810313,0.033241252,0.22044198899999998,0.001841621,0.013259668999999998,0.030018416000000003,0.08250460400000001,0.015653775,3.0
0.021399029,0.001708326,0.101240784,0.039291493999999996,0.169753641,0.16957381800000002,0.17757597600000002,8.99e-05,0.004855242,0.09584607099999999,0.21740694100000002,0.0012587660000000001,1.0
0.049678550999999994,0.030508475,0.33407364100000003,0.05715955599999999,0.071303331,0.024547048999999998,0.22302746899999998,0.00818235,0.009585038,0.063939217,0.11805961400000001,0.00993571,2.0
0.044499822,0.0,0.164115344,0.000830663,0.038091848,0.0,0.50077133,0.0,0.001186662,0.008899964,0.241011036,0.000593331,0.0
0.26088143,0.020057307,0.188838859,0.010096875,0.046936825999999994,0.010779097,0.21735571,0.025651521,0.015281757,0.129212717,0.064128803,0.010779097,1.0
0.0051032809999999994,0.0036452,0.7060753340000001,0.008505468,0.008991495,0.008383961,0.237545565,0.000850547,0.004009721,0.0,0.016403402,0.000486027,3.0
0.013079018999999999,0.005122616,0.280217984,0.022125341,0.037166213,0.010790191000000001,0.539400545,0.0029427790000000004,0.009373297,0.0038147140000000003,0.059618529,0.016348774,0.0
0.02046739,0.0029020929999999997,0.34962578299999997,0.021994807,0.08446616800000001,0.033450435,0.22758515399999998,0.010844662,0.027340767000000002,0.0534596,0.16587750099999998,0.001985642,2.0
0.051831602000000004,0.016293056,0.174849645,0.044177145999999994,0.094040459,0.079168945,0.32170585,0.008638600000000001,0.030180426,0.015965008,0.145106616,0.018042646000000002,0.0
0.004802038,0.001960016,0.311544492,0.00254802,0.013034104,0.003332027,0.40405723200000004,9.8e-05,0.000294002,0.004312034,0.251764014,0.002254018,0.0
0.044277257,0.014306857,0.196349285,0.019116921999999998,0.07560434099999999,0.005673409,0.31401085300000003,0.000123335,0.002096695,0.00197336,0.322397632,0.004070054,0.0
0.005348894,0.00024313200000000002,0.277534646,0.004254802,0.09786044199999999,0.003646973,0.270848529,0.00024313200000000002,0.0013372229999999998,0.013736932,0.324580598,0.000364697,1.0
0.036068651,0.043309198,0.2461786,0.029096272000000003,0.063689997,0.043979619000000005,0.32703137600000004,0.011263073,0.027621346,0.032180209,0.09788147,0.041700188,0.0
0.051202483,0.015405076,0.37925302,0.029147733999999998,0.07126233,0.018286601,0.11116036800000001,0.007979608000000001,0.010861133,0.035575751,0.209908013,0.059957885,1.0
0.025238218,0.003862993,0.36054597,0.037857327,0.047128509000000006,0.022019057,0.31702292,0.0016739629999999999,0.00360546,0.019443729,0.148725212,0.012876641999999999,2.0
0.093023256,0.037678891,0.152504472,0.037119857,0.10062611800000001,0.049194990999999993,0.30143112699999997,0.010621646,0.027169052000000003,0.039467800000000004,0.13785778199999998,0.013305009,0.0
0.052045827,0.002509547,0.262084015,0.016148391,0.088925259,0.02629569,0.320676487,0.0075286419999999995,0.039061648,0.039934534,0.133442444,0.011347518000000001,2.0
0.047584098,0.017125381999999998,0.44941896,0.048562691,0.075107034,0.022507645,0.09981651400000001,0.0034250759999999996,0.00941896,0.034006116,0.18850152899999997,0.004525994,3.0
0.016443889,0.001346283,0.36118857600000004,0.007019905999999999,0.111453024,0.013751322,0.385998654,0.000384652,0.001346283,0.003269545,0.096355419,0.001442446,2.0
0.041153632999999995,0.013865778999999998,0.224292845,0.032168608,0.09317803699999999,0.010094287,0.351747088,0.002884082,0.022296173,0.055795896,0.143982252,0.00854132,0.0
0.044956772,0.030317003,0.21636887600000002,0.046455330999999996,0.127492795,0.060979827,0.26720461100000004,0.015907781,0.032737752,0.027089337,0.10697406300000001,0.02351585,1.0
0.033235582,0.027913544,0.22396003,0.021722602,0.031823612,0.032475291,0.535136309,0.00467036,0.022048441000000002,0.021722602,0.032583904,0.012707722,0.0
0.047386559,0.016944285,0.253015508,0.05427915,0.08213670299999999,0.058012636,0.275560023,0.017805859,0.029437105,0.037622056,0.119902355,0.00789776,1.0
0.017718414,0.004361456,0.484666758,0.038844214,0.12075780300000001,0.023715415,0.194357367,0.00272591,0.014447322,0.01662805,0.07700695099999999,0.004770342,3.0
0.060141222,0.007913319,0.5542975410000001,0.024348672999999998,0.051132212999999996,0.047845142,0.138178719,0.0037740440000000003,0.009374239,0.036523009,0.057706355,0.008765522,3.0
0.01441478,0.003552939,0.49690386799999997,0.004162014,0.116130342,0.005481677,0.201400873,0.002030251,0.007917978,0.029438636,0.11206984099999999,0.0064968019999999994,3.0
0.054989655,0.023237307000000002,0.167038039,0.03963075,0.060560242,0.003183193,0.306541461,0.0038994109999999998,0.031434027999999996,0.011936973,0.283065415,0.014483527,0.0
0.023666093,0.002796902,0.131346816,0.008820998,0.105744406,0.008498279000000001,0.576914802,0.00408778,0.011402754,0.034530981,0.08562822699999999,0.006561961999999999,0.0
0.068258777,0.019426126999999998,0.336838353,0.018267688,0.08438781,0.029673855,0.27962929999999997,0.0017822139999999998,0.00659419,0.022545001000000002,0.123774728,0.008821957,2.0
0.034525405,0.010924456,0.204885087,0.029784603,0.029063176,0.085437494,0.403380398,0.00453468,0.027620323999999998,0.085540554,0.07461609799999999,0.009687725,0.0
0.038933031,0.011918275,0.26118047699999997,0.005788876,0.042792280999999995,0.07309875099999999,0.340295119,0.004086266,0.008172531,0.049489217,0.159250851,0.004994325,0.0
0.019207968,0.036400285,0.497154375,0.008892578,0.039245909,0.001185677,0.34123784700000004,0.001422812,0.002252786,0.004979843,0.033317524,0.014702395,2.0
0.025232572999999998,0.022046642,0.161335542,0.037976297,0.019880209,0.017586339,0.39467312299999996,0.000382312,0.025742322,0.043328661,0.22186823,0.029947751,0.0
0.032583137000000005,0.012680551000000002,0.260497145,0.007306013,0.07793080299999999,0.026956668,0.224051058,0.012848505,0.03753779,0.040057103999999996,0.252015452,0.015535773999999999,1.0
0.033959352000000005,0.025040734,0.398336335,0.005316868000000001,0.054369265,0.003687505,0.148100506,0.000514536,0.001972387,0.017151188,0.306920504,0.004630820999999999,1.0
0.024432334,0.00390554,0.464123524,0.000544959,0.021344232999999997,0.001089918,0.26766575800000003,0.0019073570000000001,0.000454133,0.020163488,0.19164396,0.002724796,3.0
0.01498406,0.003613177,0.316896918,0.011158342,0.12794899,0.004357067,0.29861849100000004,0.0012752389999999998,0.012114772,0.063761955,0.143783209,0.0014877789999999998,2.0
0.059470213,0.017275678,0.279342477,0.032876139,0.04366035,0.034656057000000004,0.23515862199999998,0.003978641,0.017066276000000002,0.028059888999999998,0.232855198,0.015600461000000001,1.0
0.081475702,0.003901025,0.164065983,0.053945609000000005,0.09819438300000001,0.042019617,0.193936692,0.0219572,0.071221578,0.161836826,0.07757467700000001,0.029870709,1.0
0.038158625,0.019079312,0.425513034,0.00854132,0.071658347,0.02384914,0.306267332,0.001996672,0.002107598,0.005546311999999999,0.093510815,0.003771492,2.0
0.060911072000000004,0.006952371,0.241776486,0.027913251,0.076787382,0.024488949,0.38227664200000006,0.01016914,0.031545087,0.012867075,0.11518107300000001,0.009131472,0.0
0.045207101,0.006390533,0.21349112399999998,0.027928994,0.140591716,0.007337278000000001,0.293491124,0.006390533,0.033136095,0.013964497,0.207810651,0.004260355,1.0
0.007338308000000001,0.003482587,0.23097014899999999,0.005970149,0.025621891,0.009701493,0.33681592,0.0007462689999999999,0.003233831,0.008830846,0.36504975100000003,0.002238806,0.0
0.093621176,0.00477327,0.237144717,0.02072033,0.05163809900000001,0.014319809,0.37144716899999997,0.001410284,0.009221089,0.033087438,0.161423302,0.001193317,0.0
0.045715479,0.001043732,0.424590335,0.000521866,0.01868281,0.004279303,0.42093727200000003,0.002818077,0.000208746,0.001983092,0.07671433,0.002504958,2.0
0.048366319000000005,0.003864621,0.29277433,0.016278253,0.022485069,0.023539056000000003,0.35507670700000005,0.004801499,0.003981731,0.013584728999999999,0.21220283399999998,0.0030448529999999997,0.0
0.009992239,0.002425301,0.355064028,0.009410166999999999,0.09992239,0.000291036,0.071594878,0.0006790839999999999,0.004074505,0.162398137,0.278521537,0.005626698,1.0
0.106842737,0.010954382,0.141506603,0.007352941,0.12575029999999998,0.015006002,0.30132052800000003,0.018607443,0.018007203,0.003301321,0.205732293,0.045618247,0.0
0.035327324,0.012291723999999999,0.18100701100000002,0.00482564,0.022398252,0.031594282,0.516616589,0.0037330420000000002,0.008558682,0.002367295,0.180187563,0.001092598,0.0
0.040874525,0.006772814,0.205204373,0.017942015,0.066421103,0.093393536,0.310480038,0.00463403,0.016753801999999998,0.04776616,0.127019962,0.062737643,0.0
0.010957096000000001,0.009108910999999999,0.752607261,0.029306931,0.015577558,0.008712871,0.089108911,0.011221122,0.03009901,0.021518152000000002,0.01650165,0.0052805280000000005,3.0
0.050236967,0.024881517000000002,0.339020537,0.104423381,0.07164297,0.034676145,0.223301738,0.0017377570000000001,0.027488152000000002,0.033649289,0.077172196,0.011769352,2.0
0.103762461,0.010183299,0.245256726,0.03022832,0.089934612,0.08950584199999999,0.205595455,0.009111373,0.025833422999999998,0.09122092400000001,0.09272162099999999,0.0066459430000000005,1.0
0.062756264,0.011047836,0.17574031899999998,0.051480637999999995,0.11138952199999999,0.024601367000000002,0.285079727,0.004100228,0.024487472000000003,0.041230067999999995,0.162414579,0.045671982,1.0
0.060784532,0.091121236,0.43049227700000003,0.003111457,0.01477942,0.06234026,0.195910657,0.004667185,0.037893099,0.008445383,0.08734303800000001,0.003111457,3.0
0.09020011800000001,0.007210124,0.269864626,0.04267216,0.21218363699999998,0.004855798,0.163184226,0.048263685,0.014125956,0.070041201,0.049293702,0.028104768,1.0
0.144907111,0.005253043000000001,0.210634209,0.046124279000000004,0.126457399,0.033824471,0.152850737,0.004612428,0.00896861,0.02306214,0.227546445,0.015759129,1.0
0.021294538999999998,0.019291588000000002,0.43189964200000003,0.06230234,0.039953616000000004,0.053763440999999995,0.23118279600000002,0.004638415,0.013388151000000001,0.052287582,0.058507274000000005,0.011490618000000001,3.0
0.077137998,0.021137026,0.275510204,0.008746356,0.07835277,0.060495627,0.34487366399999997,0.002186589,0.003401361,0.014941691000000002,0.10969387800000001,0.003522838,2.0
0.012152594,0.012152594,0.53249498,0.007397231,0.012575293000000001,0.009722075,0.281728839,0.004649688,0.008982351999999999,0.030751347000000002,0.07999577299999999,0.007397231,3.0
0.042674606,0.013894058,0.246495472,0.035231361,0.08113137299999999,0.01699541,0.262746557,0.024686762999999997,0.040689741,0.048753255999999995,0.166728694,0.019972708,1.0
0.024408682999999997,0.016848472,0.235338589,0.048277352,0.11221514199999999,0.054217518,0.402419268,0.006372178,0.00928826,0.00248407,0.084242359,0.0038881090000000003,0.0
0.012866016000000001,0.0011091389999999999,0.325976043,0.0222937,0.10215173,0.055789707,0.346938776,0.019299023999999998,0.031499556,0.023070097999999997,0.056344277000000005,0.0026619340000000003,2.0
0.024088867000000003,0.016974538,0.239765352,0.013979031000000001,0.046305542000000005,0.00536695,0.230154768,0.0014977529999999999,0.008736895,0.133924114,0.260359461,0.01884673,1.0
0.037008224,0.0060013340000000005,0.32040453399999996,0.046343632,0.10046677,0.064236497,0.241831518,0.005223383,0.023005112,0.025005557,0.114581018,0.015892421,2.0
0.007819686999999999,0.002115915,0.304231831,0.010395584,0.108187672,0.0030358790000000004,0.367157314,0.00349586,0.0026678929999999997,0.00275989,0.186292548,0.001839926,2.0
0.06379624,0.001455428,0.548332323,0.036385688,0.069254093,0.090964221,0.11716191599999999,0.000970285,0.001697999,0.004002426,0.060521528,0.005457853,3.0
0.11044126300000001,0.061374864,0.158000502,0.11027380099999999,0.059281587999999996,0.066231265,0.214351503,0.008540568,0.019090681,0.047977895,0.122833459,0.021602612,1.0
0.032076797000000004,0.015453055,0.102552096,0.033949895,0.060758605,0.02762819,0.577616483,0.00924842,0.020487005,0.023881995,0.056427066,0.039920393,0.0
0.016290068,0.023436679,0.47619548100000003,0.056332107,0.041618497000000004,0.015028902,0.1660536,0.009143458,0.004729375,0.014293221000000002,0.166579086,0.010299527,3.0
0.041516112,0.023818302000000003,0.22815426600000002,0.035764324,0.044981932999999995,0.02698916,0.398495686,0.009143868000000001,0.020205,0.045276897,0.10795664,0.01769781,0.0
0.206282202,0.005152399,0.130051524,0.048420138,0.053013843,0.011111801000000001,0.218821777,0.001738159,0.02526538,0.145570799,0.135141846,0.019430132,1.0
0.035752979,0.009209100999999999,0.276814735,0.010400867,0.016793066000000002,0.032827736,0.43986998899999996,0.002058505,0.019501625,0.010400867,0.14301191800000002,0.003358613,0.0
0.011432326000000001,0.014980288999999999,0.460446781,0.011563732,0.07542707,0.016819973999999998,0.234428384,0.005387648,0.022864652000000003,0.009724047,0.132457293,0.0044678059999999995,3.0
0.032560265,0.014395065,0.34445333,0.011424654,0.029932595,0.053810122,0.224837199,0.006626300000000001,0.029932595,0.032560265,0.209413915,0.010053695999999999,2.0
0.24112676100000002,0.110422535,0.22610328600000001,0.021314554,0.049765258,0.081502347,0.09765258199999999,0.006197183,0.040469484,0.014366196999999999,0.085821596,0.025258216,1.0
0.065333499,0.031673084,0.161222208,0.030679419,0.144950938,0.05378213900000001,0.183331263,0.0024841629999999997,0.008073531,0.10744007,0.20879393899999998,0.002235747,1.0
0.08524952300000001,0.0028115270000000003,0.16256652300000002,0.059142484,0.09037051900000001,0.035344914,0.387789939,0.003614821,0.022994277,0.038758912,0.10171704,0.009639522,0.0
0.014604811,0.00137457,0.46890034399999997,0.004295533,0.030154639,0.015979381,0.25180412399999996,0.0007731960000000001,0.005498281999999999,0.0022336770000000003,0.193814433,0.01056701,3.0
0.010332018,0.0015091710000000001,0.294288368,0.018806594,0.098444393,0.0052240540000000005,0.408521012,0.0008126310000000001,0.005107964,0.002786162,0.150452751,0.003714883,0.0
0.053950315,0.004051605,0.22497067899999998,0.008316452,0.12794541,0.032945943,0.20385968699999998,0.0009595910000000001,0.006503892,0.11941571599999999,0.215481395,0.001599318,1.0
0.017452593,0.019969794,0.598925994,0.007635509,0.023326061000000002,0.006293002,0.164373217,0.001174694,0.011495217,0.007887229,0.132656486,0.008810203,3.0
0.030533306,0.025946464,0.176148422,0.070445677,0.043814609000000004,0.028479496,0.423358664,0.003696858,0.029164099,0.04935989599999999,0.10830423800000001,0.010748271,0.0
0.011183225,0.000898652,0.096455317,0.043934099000000004,0.075087369,0.062606091,0.605691463,0.00019969999999999998,0.003794309,0.014777833,0.084872691,0.000499251,0.0
0.018789929,0.018163598,0.37592383799999995,0.010021295,0.042214706,0.03419767,0.279468871,0.006138043,0.019165727,0.031817612,0.128523112,0.035575598,2.0
0.034390353,0.015185351000000001,0.171281822,0.044997767,0.072800357,0.008597588,0.373715945,0.002679768,0.021326485,0.01596695,0.236377847,0.002679768,0.0
0.046934292,0.04613541,0.228579988,0.046934292,0.038246455,0.041342121,0.39614539600000004,0.005692031,0.009087278,0.017076093,0.09846215300000001,0.02536449,0.0
0.023622047,0.053149605999999995,0.152616952,0.066118573,0.03566466,0.025937934,0.350509495,0.0033580359999999996,0.054770727000000005,0.161764706,0.045159795999999995,0.027327466,0.0
0.024532317999999997,0.001904335,0.21664613,0.032709757,0.058026213,0.024532317999999997,0.356334715,0.007393301,0.06687577,0.096000896,0.100369665,0.014674583,0.0
0.03829253,0.002134338,0.30433145,0.013057125,0.061770245,0.021720025,0.174513497,0.002762084,0.009541745,0.025612053,0.342372881,0.003892028,1.0
0.0057583930000000005,0.0035530509999999998,0.317569223,0.024748836,0.04496446900000001,0.008943886,0.42844891,0.024013722,0.037000735,0.029037001,0.067385445,0.008576329,2.0
0.041100744,0.000354317,0.34841148,0.009330340999999999,0.039211055,0.018424471,0.23762844,0.004488012,0.026928074,0.019959843999999997,0.241998347,0.012164875,2.0
0.032520325,0.0008029710000000001,0.43420656399999996,0.00732711,0.075880759,0.0054200540000000005,0.188597812,0.000100371,0.000200743,0.008330824,0.245307638,0.001304828,3.0
0.053625705999999995,0.009769865,0.14415979199999998,0.113656101,0.25955275699999997,0.034194529,0.186495875,0.009444203,0.029635257999999998,0.020733825,0.13395571,0.004776379,1.0
0.014783073999999998,0.008141403,0.42988752,0.009212641,0.13647562900000001,0.001285485,0.28452062100000003,0.000214247,0.00085699,0.025174076,0.088484199,0.000964114,2.0
0.028256599999999996,0.028692996000000002,0.24961815399999998,0.066441196,0.068404975,0.027929304,0.41108444299999997,0.031638665,0.023674449,0.014401047,0.045603317000000004,0.004254855,0.0
0.027122529,0.004966097,0.377518862,0.013179257,0.074682456,0.021487918999999998,0.19711584399999998,0.00257855,0.00821316,0.03027409,0.240091682,0.002769554,1.0
0.04567983900000001,0.005090422,0.351239116,0.01406564,0.040723376,0.021567314,0.369189551,0.010582718999999999,0.031212324,0.013797723000000001,0.094842599,0.002009377,2.0
0.071743162,0.030598052999999997,0.243393602,0.077422346,0.075336115,0.08530366199999999,0.250811312,0.003592953,0.016573945,0.020050997,0.116133519,0.009040334,1.0
0.026183368999999998,0.00750533,0.268144989,0.008272920999999999,0.120767591,0.00793177,0.377313433,0.000597015,0.002558635,0.015778252,0.16469083199999998,0.000255864,0.0
0.031936416,0.023554912999999997,0.165317919,0.035549133,0.100433526,0.034971098,0.338150289,0.002312139,0.010404624,0.019219653,0.230635838,0.007514451,0.0
0.036683278,0.027962347999999998,0.18341639,0.046234773,0.018272425,0.061877075999999996,0.362679956,0.0060908080000000005,0.0196567,0.069075305,0.163482835,0.004568106,0.0
0.024103469,0.028336273,0.315931805,0.0223398,0.05396825400000001,0.034450323,0.309347443,0.00023515599999999998,0.014697237,0.08712522,0.099118166,0.010346855,2.0
0.018885126000000002,0.029955718,0.207345663,0.011852045,0.032300077999999996,0.010940348999999999,0.34331857299999996,0.007163324,0.02604845,0.099635322,0.196014587,0.016540766000000002,0.0
0.034647916,0.004993376,0.239376338,0.090492204,0.097421787,0.036278406,0.18699684100000002,0.00163049,0.005910527,0.01610109,0.282074799,0.004076225,1.0
0.088913949,0.036346287000000005,0.30759889,0.015093685,0.12031575300000001,0.033657183,0.23108952100000002,0.018650243,0.01092991,0.03704025,0.083535739,0.016828591,2.0
0.131566549,0.016489988,0.165017668,0.158892815,0.19269729100000002,0.061130742,0.090694935,0.0007067139999999999,0.015783274,0.055005889,0.109540636,0.0024734979999999998,1.0
0.023045173,0.02510892,0.324581518,0.016166016999999998,0.152144004,0.024764962,0.231368952,0.005044715,0.009974776,0.017771153,0.16785141,0.002178399,1.0
0.027917228,0.006367087,0.34100649,0.061221990999999996,0.050079589,0.044202277000000005,0.269009428,0.001959104,0.012489286,0.063058651,0.10309783300000001,0.019591037,2.0
0.042957139000000005,0.004123118,0.15706203900000001,0.0043148909999999995,0.052833445,0.036436859,0.39303864200000005,0.001150638,0.004219005,0.03586154,0.248921277,0.019081408,0.0
0.008950988,0.003274752,0.397991486,0.0051304440000000005,0.10566532,0.00949678,0.38019866799999996,0.004257177,0.005785395,0.014299748999999999,0.061019539000000005,0.003929702,2.0
0.10222264800000001,0.006706266,0.18461391100000002,0.070894807,0.032094271,0.060643801,0.38810116899999997,0.004694386,0.034393562,0.056332630999999994,0.046081625,0.013220923999999998,0.0
0.158862396,0.013023078,0.211912286,0.006511539,0.039069232999999995,0.01244853,0.43138944700000004,0.003160011,0.002681222,0.069232979,0.048740782999999996,0.0029684959999999997,0.0
0.037061995,0.090026954,0.228032345,0.070889488,0.069272237,0.05444743900000001,0.145148248,0.0009433960000000001,0.016172507,0.040026954,0.22425876,0.023719677,1.0
0.035889962000000004,0.021133175,0.157041355,0.04217526,0.249681181,0.05073783900000001,0.221260703,0.003188195,0.004918929,0.024412461,0.173437785,0.016123155,1.0
